Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,CycloFraction,NoncycloFraction,NormalizedCycloFraction,NormalizedNoncycloFraction,NormalizedFractionDifference,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.59138.483,Patient12,5,6,2004,1791,2495.0099800399203,3350.0837520938026,26.0,27.0,HARS1,462,520,0.010822510822510822,0.011538461538461539,0.00249500998003992,0.0033500837520938024,0.4268554268554269,0.5731445731445731,-0.14628914628914624,-1.1931371861886313,0.08117947542380738,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient13,3,10,2495,2218,1202.4048096192384,4508.566275924256,29.0,23.0,HARS1,488,548,0.006147540983606557,0.01824817518248175,0.0012024048096192384,0.004508566275924256,0.21054296924439944,0.7894570307556005,-0.5789140615112011,-4.4252853331866095,-1.2857441385356596,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient14,2,3,1161,1708,1722.652885443583,1756.440281030445,28.0,30.0,HARS1,338,464,0.005917159763313609,0.00646551724137931,0.0017226528854435831,0.001756440281030445,0.4951442238005508,0.5048557761994492,-0.009711552398898426,-0.056012794256498015,0.5362920265896366,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient15,8,28,1376,2573,5813.953488372093,10882.238631947142,10.0,7.0,HARS1,427,988,0.01873536299765808,0.02834008097165992,0.005813953488372093,0.010882238631947143,0.348220327513872,0.651779672486128,-0.303559344972256,-3.003914537156399,-0.7168673351502632,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient16,22,13,1395,1271,15770.609318996418,10228.166797797012,2.0,9.0,HARS1,653,647,0.033690658499234305,0.02009273570324575,0.015770609318996417,0.010228166797797011,0.6065904505716206,0.39340954942837925,0.2131809011432414,2.8639566690289864,1.7049546295474027,,,,,2.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient17,14,11,975,1227,14358.97435897436,8964.955175224124,3.0,13.0,HARS1,401,543,0.034912718204488775,0.020257826887661142,0.014358974358974359,0.008964955175224124,0.615632727663692,0.3843672723363079,0.23126545532738413,2.7180959250116774,1.6465766228881056,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient18,12,17,988,1387,12145.748987854251,12256.669069935111,5.0,5.0,HARS1,325,594,0.036923076923076927,0.02861952861952862,0.012145748987854251,0.012256669069935111,0.49772727272727274,0.5022727272727272,-0.004545454545454464,-0.049931270303795794,0.5387260416373549,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient19,4,18,1229,1548,3254.6786004882015,11627.906976744185,22.0,6.0,HARS1,419,582,0.00954653937947494,0.030927835051546393,0.0032546786004882017,0.011627906976744186,0.21869040050858232,0.7813095994914177,-0.5626191989828353,-4.747762657510064,-1.4148095941773298,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient2,1,1,1277,1085,783.0853563038371,921.6589861751152,31.0,31.0,HARS1,145,71,0.006896551724137931,0.014084507042253521,0.0007830853563038371,0.0009216589861751152,0.45935647756138864,0.5406435224386114,-0.08128704487722271,-0.3721282921612738,0.4097727717611944,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient20,17,25,1888,1738,9004.237288135593,14384.349827387801,7.0,3.0,HARS1,715,781,0.023776223776223775,0.03201024327784891,0.009004237288135594,0.014384349827387802,0.3849842337059912,0.6150157662940088,-0.23003153258801756,-2.8705969496363077,-0.663509489867877,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient21,7,17,1417,1328,4940.014114326042,12801.204819277107,16.0,4.0,HARS1,446,461,0.01569506726457399,0.0368763557483731,0.004940014114326041,0.012801204819277108,0.27844840497229295,0.721551595027707,-0.4431031900554141,-4.3539338742165,-1.2571870653150996,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient22,7,7,1221,2106,5733.0057330057325,3323.8366571699903,12.0,28.0,HARS1,394,738,0.017766497461928935,0.009485094850948509,0.005733005733005733,0.0033238366571699905,0.6330027051397655,0.3669972948602344,0.2660054102795311,2.492384855998863,1.5562400324731849,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient23,13,11,665,1159,19548.87218045113,9490.940465918895,1.0,10.0,HARS1,495,545,0.026262626262626262,0.02018348623853211,0.019548872180451128,0.009490940465918895,0.6731748726655348,0.32682512733446517,0.3463497453310696,4.072481098495393,2.1886436965861744,,,,,3.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient24,12,27,1059,1661,11331.444759206799,16255.26791089705,6.0,1.0,HARS1,475,805,0.02526315789473684,0.03354037267080745,0.0113314447592068,0.01625526791089705,0.410757341576507,0.5892426584234931,-0.1784853168469861,-1.981868937672066,-0.307812896173032,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient25,7,13,1372,1946,5102.04081632653,6680.369989722507,14.0,17.0,HARS1,354,738,0.01977401129943503,0.017615176151761516,0.00510204081632653,0.006680369989722507,0.4330218068535826,0.5669781931464175,-0.1339563862928349,-1.2324249060750176,0.05759322414755011,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient26,2,12,1690,1469,1183.4319526627219,8168.822328114363,30.0,15.0,HARS1,221,547,0.00904977375565611,0.021937842778793418,0.001183431952662722,0.008168822328114363,0.12653975363941772,0.8734602463605823,-0.7469204927211646,-5.572218775807747,-1.74478257689137,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient27,6,21,917,1439,6543.075245365321,14593.467685892982,8.0,2.0,HARS1,324,534,0.018518518518518517,0.03932584269662921,0.006543075245365322,0.014593467685892982,0.30956222437345376,0.6904377756265462,-0.3808755512530924,-3.4714810483231746,-0.9040019962714168,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient28,7,6,1473,1202,4752.2063815342835,4991.680532445924,17.0,22.0,HARS1,307,246,0.02280130293159609,0.024390243902439025,0.0047522063815342835,0.004991680532445923,0.4877115696730813,0.5122884303269186,-0.024576860653837296,-0.2247906402495369,0.4687418828981012,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient29,14,16,1044,1857,13409.961685823755,8616.047388260635,4.0,14.0,HARS1,392,544,0.03571428571428571,0.029411764705882353,0.013409961685823755,0.008616047388260635,0.6088239426724744,0.39117605732752564,0.21764788534494878,2.5525886886606863,1.580335478905503,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient3,6,12,1987,2019,3019.627579265224,5943.536404160475,23.0,18.0,HARS1,609,838,0.009852216748768473,0.014319809069212411,0.003019627579265224,0.005943536404160475,0.33689304188219593,0.6631069581178042,-0.32621391623560825,-2.930147944581482,-0.6873436503398996,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient30,10,17,1658,1808,6031.363088057901,9402.654867256639,9.0,11.0,HARS1,429,512,0.023310023310023312,0.033203125,0.006031363088057901,0.009402654867256638,0.39078372887217394,0.6092162711278261,-0.21843254225565212,-2.296162470215284,-0.43360294379273107,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient31,2,17,966,1858,2070.393374741201,9149.62325080732,27.0,12.0,HARS1,127,537,0.015748031496062992,0.03165735567970205,0.002070393374741201,0.00914962325080732,0.18452676531929685,0.8154732346807031,-0.6309464693614062,-4.286536899384994,-1.2302126996484661,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient4,9,6,1554,1450,5791.505791505791,4137.931034482759,11.0,25.0,HARS1,420,453,0.02142857142857143,0.013245033112582781,0.005791505791505791,0.004137931034482759,0.583266291230893,0.41673370876910704,0.16653258246178598,1.6775800018745017,1.2301297858776028,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient5,6,5,1993,1596,3010.536879076769,3132.832080200501,24.0,29.0,HARS1,435,559,0.013793103448275862,0.008944543828264758,0.0030105368790767687,0.003132832080200501,0.49004656875287855,0.5099534312471213,-0.019906862494242783,-0.17228385578333355,0.48975673123085456,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient6,7,11,1714,1602,4084.014002333722,6866.4169787765295,20.0,16.0,HARS1,531,657,0.013182674199623353,0.0167427701674277,0.004084014002333722,0.00686641697877653,0.37295463615804175,0.6270453638419582,-0.25409072768391644,-2.375625928744718,-0.4654066915554026,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient7,7,7,1705,1726,4105.571847507332,4055.6199304750867,19.0,26.0,HARS1,431,605,0.016241299303944315,0.011570247933884297,0.004105571847507331,0.004055619930475087,0.5030603322646459,0.4969396677353541,0.006120664529291775,0.05596945822504543,0.5811108071678769,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient8,3,7,1179,1359,2544.5292620865143,5150.84621044886,25.0,21.0,HARS1,257,410,0.011673151750972763,0.01707317073170732,0.002544529262086514,0.0051508462104488595,0.33065693430656934,0.6693430656934306,-0.33868613138686127,-2.3616885072225116,-0.4598285019477845,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient9,8,18,1493,1722,5358.338914936369,10452.961672473868,13.0,8.0,HARS1,547,592,0.014625228519195612,0.030405405405405407,0.0053583389149363695,0.010452961672473868,0.3388929889298892,0.6611070110701107,-0.3222140221402215,-3.2020822889647147,-0.7961802333029766,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient1,1,4,1902,1717,525.7623554153522,2329.6447291788004,12.0,8.0,HARS1,573,643,0.0017452006980802793,0.006220839813374806,0.0005257623554153522,0.0023296447291788003,0.1841286863270777,0.8158713136729222,-0.6317426273458445,-3.4005448926180257,-0.5242297039469059,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient10,1,0,2180,1394,458.7155963302753,0.0,16.0,25.0,HARS1,561,402,0.0017825311942959,0.0,0.00045871559633027525,0.0,1.0,0.0,1.0,14.018355849641251,2.1610767594431186,,,,,3.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient11,0,0,2226,1367,0.0,0.0,24.0,25.0,HARS1,431,252,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient12,1,3,2004,1791,499.00199600798396,1675.0418760469013,15.0,12.0,HARS1,462,520,0.0021645021645021645,0.0057692307692307696,0.000499001996007984,0.0016750418760469012,0.22952710495963088,0.770472895040369,-0.5409457900807381,-2.765842673001215,-0.4263836918544141,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient13,0,0,2495,2218,0.0,0.0,24.0,25.0,HARS1,488,548,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient14,0,0,1161,1708,0.0,0.0,24.0,25.0,HARS1,338,464,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient15,2,2,1376,2573,1453.4883720930231,777.3027594247959,9.0,14.0,HARS1,427,988,0.00468384074941452,0.0020242914979757085,0.0014534883720930232,0.000777302759424796,0.6515573562927323,0.34844264370726763,0.30311471258546463,1.8042167712544863,0.2781389611717806,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient16,0,0,1395,1271,0.0,0.0,24.0,25.0,HARS1,653,647,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient17,5,3,975,1227,5128.205128205128,2444.9877750611245,5.0,7.0,HARS1,401,543,0.012468827930174564,0.0055248618784530384,0.005128205128205128,0.0024449877750611247,0.6771523178807947,0.3228476821192053,0.3543046357615894,2.9991480080343855,0.4623501591635728,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient18,6,10,988,1387,6072.8744939271255,7209.805335255947,4.0,2.0,HARS1,325,594,0.018461538461538463,0.016835016835016835,0.006072874493927126,0.007209805335255948,0.4572025052192067,0.5427974947807933,-0.08559498956158662,-0.7426298913826404,-0.1144841960318665,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient19,0,1,1229,1548,0.0,645.9948320413437,24.0,16.0,HARS1,419,582,0.0,0.001718213058419244,0.0,0.0006459948320413437,0.0,1.0,-1.0,-9.337610378316924,-1.439490693042436,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient2,0,1,1277,1085,0.0,921.6589861751152,24.0,13.0,HARS1,145,71,0.0,0.014084507042253521,0.0,0.0009216589861751152,0.0,1.0,-1.0,-9.849653717537109,-1.518427550694306,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient20,6,3,1888,1738,3177.9661016949153,1726.121979286536,6.0,11.0,HARS1,715,781,0.008391608391608392,0.0038412291933418692,0.0031779661016949155,0.0017261219792865361,0.6480238627889635,0.3519761372110365,0.296047725577927,2.6405629642981934,0.4070705092093301,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient21,3,10,1417,1328,2117.148906139732,7530.120481927711,7.0,1.0,HARS1,446,461,0.006726457399103139,0.021691973969631236,0.002117148906139732,0.007530120481927711,0.21945576732400573,0.7805442326759943,-0.5610884653519885,-4.249268915467336,-0.6550694244272257,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient22,0,0,1221,2106,0.0,0.0,24.0,25.0,HARS1,394,738,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient23,7,3,665,1159,10526.315789473683,2588.4383088869713,1.0,6.0,HARS1,495,545,0.014141414141414142,0.005504587155963303,0.010526315789473684,0.0025884383088869713,0.8026315789473684,0.19736842105263155,0.6052631578947368,6.414110371151121,0.9888024675841351,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient24,7,5,1059,1661,6610.0094428706325,3010.2347983142686,3.0,4.0,HARS1,475,805,0.014736842105263158,0.006211180124223602,0.0066100094428706326,0.0030102347983142685,0.6870937241460819,0.31290627585391795,0.374187448292164,3.5963286361288707,0.5544118239127711,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient25,0,7,1372,1946,0.0,3597.1223021582737,24.0,3.0,HARS1,354,738,0.0,0.009485094850948509,0.0,0.0035971223021582736,0.0,1.0,-1.0,-11.813028510083742,-1.8211023921492377,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient26,0,0,1690,1469,0.0,0.0,24.0,25.0,HARS1,221,547,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient27,8,3,917,1439,8724.100327153763,2084.7810979847113,2.0,9.0,HARS1,324,534,0.024691358024691357,0.0056179775280898875,0.008724100327153763,0.0020847810979847115,0.8071233260884807,0.1928766739115193,0.6142466521769614,6.858399477785273,1.0572942988030851,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient28,0,0,1473,1202,0.0,0.0,24.0,25.0,HARS1,307,246,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient29,1,5,1044,1857,957.8544061302681,2692.5148088314486,11.0,5.0,HARS1,392,544,0.002551020408163265,0.009191176470588236,0.0009578544061302681,0.0026925148088314485,0.26239932174650277,0.7376006782534973,-0.4752013565069945,-2.361762640930566,-0.36409051171052037,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient3,1,0,1987,2019,503.27126321087064,0.0,13.0,25.0,HARS1,609,838,0.0016420361247947454,0.0,0.0005032712632108706,0.0,1.0,0.0,1.0,14.229882410941078,2.1936858000847623,1.0,1.0,1.0,1.0,2.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient30,0,0,1658,1808,0.0,0.0,24.0,25.0,HARS1,429,512,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.484,Patient31,0,1,966,1858,0.0,538.2131324004305,24.0,18.0,HARS1,127,537,0.0,0.00186219739292365,0.0,0.0005382131324004305,0.0,1.0,-1.0,-9.074711823197799,-1.3989621201018612,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
