Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,Avg_Cyclo_TPM,SD_Cyclo_TPM,Cyclo_Z_Score,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.59138.479,Patient28,295,235,1473,1202,200271.55465037338,195507.48752079866,26.0,29.0,HARS1,307,246,0.9609120521172638,0.9552845528455285,281479.1499923457,115140.96369306494,-0.7052884806353549,-32.66449291124901,-0.7409399368475663,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient29,366,505,1044,1857,350574.7126436782,271943.9956919763,7.0,23.0,HARS1,392,544,0.9336734693877551,0.9283088235294118,281479.1499923457,115140.96369306494,0.6000953998919341,-18.00268281027039,0.40589746662877124,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient3,574,808,1987,2019,288877.70508303976,400198.1178801387,15.0,7.0,HARS1,609,838,0.9425287356321839,0.964200477326969,281479.1499923457,115140.96369306494,0.0642564978908516,-23.065721494861204,0.014628236157507893,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient30,410,488,1658,1808,247285.88661037394,269911.50442477874,19.0,24.0,HARS1,429,512,0.9557109557109557,0.953125,281479.1499923457,115140.96369306494,-0.2969687093563146,-27.14606847040503,-0.3144787109133745,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient31,122,508,966,1858,126293.99585921325,273412.27125941875,29.0,22.0,HARS1,127,537,0.9606299212598425,0.9459962756052142,281479.1499923457,115140.96369306494,-1.3477840479676257,-44.730310534945474,-1.673380605531073,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient4,389,436,1554,1450,250321.7503217503,300689.6551724138,18.0,20.0,HARS1,420,453,0.9261904761904762,0.9624724061810155,281479.1499923457,115140.96369306494,-0.2706022137668808,-26.826746125957524,-0.289801631442402,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient5,419,547,1993,1596,210235.825388861,342731.82957393484,23.0,16.0,HARS1,435,559,0.9632183908045977,0.9785330948121646,281479.1499923457,115140.96369306494,-0.6187487260693804,-31.393807100919382,-0.6427419395279765,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient6,508,637,1714,1602,296382.73045507586,397627.9650436954,13.0,8.0,HARS1,531,657,0.9566854990583804,0.969558599695586,281479.1499923457,115140.96369306494,0.12943769085048745,-22.39486603816157,0.06647162797262046,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient7,414,583,1705,1726,242815.24926686217,337775.20278099657,22.0,17.0,HARS1,431,605,0.9605568445475638,0.9636363636363636,281479.1499923457,115140.96369306494,-0.33579622304144663,-27.623514667560688,-0.35137552679611206,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient8,239,394,1179,1359,202714.16454622563,289919.05813097866,25.0,21.0,HARS1,257,410,0.9299610894941635,0.9609756097560975,281479.1499923457,115140.96369306494,-0.6840743981966879,-32.34724552572484,-0.7164232092189887,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.479,Patient9,529,559,1493,1722,354320.16075016744,324622.53193960513,5.0,18.0,HARS1,547,592,0.9670932358318098,0.9442567567567568,281479.1499923457,115140.96369306494,0.6326246404537347,-17.724720493521136,0.4273782627572882,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient1,1,1,1902,1717,525.7623554153522,582.4111822947001,11.0,11.0,HARS1,573,643,0.0017452006980802793,0.0015552099533437014,501.0418162855567,879.258606373992,0.02811520859800448,-2.842455160105837,1.793319134400971,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient10,0,0,2180,1394,0.0,0.0,21.5,22.0,HARS1,561,402,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient11,0,0,2226,1367,0.0,0.0,21.5,22.0,HARS1,431,252,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient12,0,0,2004,1791,0.0,0.0,21.5,22.0,HARS1,462,520,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient13,0,0,2495,2218,0.0,0.0,21.5,22.0,HARS1,488,548,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient14,0,0,1161,1708,0.0,0.0,21.5,22.0,HARS1,338,464,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient15,0,0,1376,2573,0.0,0.0,21.5,22.0,HARS1,427,988,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient16,1,3,1395,1271,716.8458781362007,2360.3461841070025,9.0,6.0,HARS1,653,647,0.0015313935681470138,0.00463678516228748,501.0418162855567,879.258606373992,0.24543866876732265,-2.3959332785582506,1.8818884836702305,,,,,2.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient17,0,0,975,1227,0.0,0.0,21.5,22.0,HARS1,401,543,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient18,0,0,988,1387,0.0,0.0,21.5,22.0,HARS1,325,594,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient19,0,0,1229,1548,0.0,0.0,21.5,22.0,HARS1,419,582,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient2,0,0,1277,1085,0.0,0.0,21.5,22.0,HARS1,145,71,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient20,3,4,1888,1738,1588.9830508474577,2301.4959723820484,4.0,7.0,HARS1,715,781,0.004195804195804196,0.005121638924455826,501.0418162855567,879.258606373992,1.2373393068604732,-1.2486679271065944,2.1094530215268437,,,,,1.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient21,3,4,1417,1328,2117.148906139732,3012.0481927710844,2.0,3.0,HARS1,446,461,0.006726457399103139,0.008676789587852495,501.0418162855567,879.258606373992,1.838033859593255,-0.8348752990878734,2.191530396254848,1.0,1.0,1.0,1.0,1.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient22,0,1,1221,2106,0.0,474.8338081671415,21.5,12.0,HARS1,394,738,0.0,0.0013550135501355014,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient23,1,0,665,1159,1503.7593984962407,0.0,5.0,22.0,HARS1,495,545,0.00202020202020202,0.0,501.0418162855567,879.258606373992,1.1404125873112907,-1.328146486010481,2.0936881407138848,,,,,2.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient24,4,4,1059,1661,3777.148253068933,2408.187838651415,1.0,5.0,HARS1,475,805,0.008421052631578947,0.004968944099378882,501.0418162855567,879.258606373992,3.7259873409642656,0.8348752990878732,2.5227319118666247,1.0,1.0,1.0,1.0,1.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient25,1,6,1372,1946,728.862973760933,3083.247687564234,8.0,2.0,HARS1,354,738,0.002824858757062147,0.008130081300813009,501.0418162855567,879.258606373992,0.25910597385551515,-2.3719817741566023,1.886639357583781,,,,,3.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient26,0,0,1690,1469,0.0,0.0,21.5,22.0,HARS1,221,547,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient27,0,1,917,1439,0.0,694.9270326615705,21.5,10.0,HARS1,324,534,0.0,0.0018726591760299626,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient28,1,1,1473,1202,678.8866259334691,831.9467554076539,10.0,9.0,HARS1,307,246,0.003257328990228013,0.0040650406504065045,501.0418162855567,879.258606373992,0.20226678289943995,-2.4743132178015586,1.8663415183334287,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient29,1,0,1044,1857,957.8544061302681,0.0,7.0,22.0,HARS1,392,544,0.002551020408163265,0.0,501.0418162855567,879.258606373992,0.5195429268853884,-1.9782956375906098,1.9647285316487315,,,,,2.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient3,2,10,1987,2019,1006.5425264217413,4952.947003467063,6.0,1.0,HARS1,609,838,0.003284072249589491,0.011933174224343675,501.0418162855567,879.258606373992,0.5749169885533884,-1.906838580223361,1.9789023164804587,1.0,1.0,1.0,1.0,1.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient30,0,0,1658,1808,0.0,0.0,21.5,22.0,HARS1,429,512,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient31,0,0,966,1858,0.0,0.0,21.5,22.0,HARS1,127,537,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient4,3,4,1554,1450,1930.5019305019305,2758.620689655172,3.0,4.0,HARS1,420,453,0.007142857142857143,0.008830022075055188,501.0418162855567,879.258606373992,1.6257561812347547,-0.9679561941109757,2.1651332839083826,1.0,1.0,1.0,1.0,1.0,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient5,0,0,1993,1596,0.0,0.0,21.5,22.0,HARS1,435,559,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient6,0,2,1714,1602,0.0,1248.4394506866417,21.5,8.0,HARS1,531,657,0.0,0.0030441400304414,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient7,0,0,1705,1726,0.0,0.0,21.5,22.0,HARS1,431,605,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient8,0,0,1179,1359,0.0,0.0,21.5,22.0,HARS1,257,410,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.482,Patient9,0,0,1493,1722,0.0,0.0,21.5,22.0,HARS1,547,592,0.0,0.0,501.0418162855567,879.258606373992,-0.5698457912761549,-11.883463598291739,0.0,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient1,8,10,1902,1717,4206.098843322818,5824.111822947,18.0,20.0,HARS1,573,643,0.013961605584642234,0.015552099533437015,6062.216502504115,4679.887567075083,-0.39661586578272556,-27.19599991944733,-0.2061694087015733,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient10,8,6,2180,1394,3669.724770642202,4304.16068866571,21.0,24.0,HARS1,561,402,0.0142602495543672,0.014925373134328358,6062.216502504115,4679.887567075083,-0.5112284638404707,-29.610473885371075,-0.3775467280591963,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient11,11,8,2226,1367,4941.599281221923,5852.231163130944,15.0,19.0,HARS1,431,252,0.025522041763341066,0.031746031746031744,6062.216502504115,4679.887567075083,-0.23945387687648548,-24.28828573990418,0.026731009538042843,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient12,5,6,2004,1791,2495.0099800399203,3350.0837520938026,26.0,27.0,HARS1,462,520,0.010822510822510822,0.011538461538461539,6062.216502504115,4679.887567075083,-0.7622419281097578,-36.43862824387977,-0.8622033475285189,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient13,3,10,2495,2218,1202.4048096192384,4508.566275924256,29.0,23.0,HARS1,488,548,0.006147540983606557,0.01824817518248175,6062.216502504115,4679.887567075083,-1.038446249665405,-49.353997092726374,-1.7789253014898092,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient14,2,3,1161,1708,1722.652885443583,1756.440281030445,28.0,30.0,HARS1,338,464,0.005917159763313609,0.00646551724137931,6062.216502504115,4679.887567075083,-0.9272794602142007,-42.99329860188308,-1.32744830402061,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient15,8,28,1376,2573,5813.953488372093,10882.238631947142,10.0,7.0,HARS1,427,988,0.01873536299765808,0.02834008097165992,6062.216502504115,4679.887567075083,-0.05304892704659272,-21.417281824286913,0.23051243848191819,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient16,22,13,1395,1271,15770.609318996418,10228.166797797012,2.0,9.0,HARS1,653,647,0.033690658499234305,0.02009273570324575,6062.216502504115,4679.887567075083,2.0744927473888053,-3.7933041441583155,1.4814474636121127,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient17,14,11,975,1227,14358.97435897436,8964.955175224124,3.0,13.0,HARS1,401,543,0.034912718204488775,0.020257826887661142,6062.216502504115,4679.887567075083,1.772854099068815,-5.449524825779666,1.3638903208610085,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient18,12,17,988,1387,12145.748987854251,12256.669069935111,5.0,5.0,HARS1,325,594,0.036923076923076927,0.02861952861952862,6062.216502504115,4679.887567075083,1.299931333425672,-8.406050362344802,1.1540386396170397,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient19,4,18,1229,1548,3254.6786004882015,11627.906976744185,22.0,6.0,HARS1,419,582,0.00954653937947494,0.030927835051546393,6062.216502504115,4679.887567075083,-0.5999156735661957,-31.73468559740252,-0.5283214782092726,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient2,1,1,1277,1085,783.0853563038371,921.6589861751152,31.0,31.0,HARS1,145,71,0.006896551724137931,0.014084507042253521,6062.216502504115,4679.887567075083,-1.128046576020569,-56.93802958539085,-2.317233511417718,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient20,17,25,1888,1738,9004.237288135593,14384.349827387801,7.0,3.0,HARS1,715,781,0.023776223776223775,0.03201024327784891,6062.216502504115,4679.887567075083,0.6286520228241793,-13.691859482287711,0.7788563802940155,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient21,7,17,1417,1328,4940.014114326042,12801.204819277107,16.0,4.0,HARS1,446,461,0.01569506726457399,0.0368763557483731,6062.216502504115,4679.887567075083,-0.2397925958891031,-24.29441947650812,0.02607795838590883,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient22,7,7,1221,2106,5733.0057330057325,3323.8366571699903,12.0,28.0,HARS1,394,738,0.017766497461928935,0.009485094850948509,6062.216502504115,4679.887567075083,-0.07034587151505826,-21.664892174406166,0.2129372653189286,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient23,13,11,665,1159,19548.87218045113,9490.940465918895,1.0,10.0,HARS1,495,545,0.026262626262626262,0.02018348623853211,6062.216502504115,4679.887567075083,2.8818332672842693,3.793304144158314,2.019938501336183,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
PB.59138.483,Patient24,12,27,1059,1661,11331.444759206799,16255.26791089705,6.0,1.0,HARS1,475,805,0.02526315789473684,0.03354037267080745,6062.216502504115,4679.887567075083,1.1259305231548409,-9.63173134977752,1.067040840105269,,,,,,"Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive"
